ATC code_L1,href_L1,name_L1,ATC code_L2,href_L2,name_L2,ATC code_L3,href_L3,name_L3,ATC code_L4,href_L4,name_L4,ATC code_L5,Name_L5,DDD_L5,U_L5,Adm.R_L5,Note_L5,href_L5,flag_DDD
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA02,chlordiazepoxide,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA02,chlordiazepoxide,50,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA03,medazepam,20,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA04,oxazepam,50,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA05,potassium clorazepate,20,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA06,lorazepam,2.5,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA06,lorazepam,2.5,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA06,lorazepam,2.5,mg,SL,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA07,adinazolam,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA08,bromazepam,10,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA09,clobazam,20,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA10,ketazolam,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA11,prazepam,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA12,alprazolam,1,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA13,halazepam,0.1,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA14,pinazepam,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA15,camazepam,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA16,nordazepam,15,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA17,fludiazepam,0.75,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA18,ethyl loflazepate,2,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA19,etizolam,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA21,clotiazepam,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA22,cloxazolam,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA23,tofisopam,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA24,bentazepam,75,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA25,mexazolam,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BA,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,Benzodiazepine derivatives,N05BA56,"lorazepam, combinations",,,,,https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BB,https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no,Diphenylmethane derivatives,N05BB01,hydroxyzine,75,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BB,https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no,Diphenylmethane derivatives,N05BB01,hydroxyzine,75,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BB,https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no,Diphenylmethane derivatives,N05BB02,captodiame,0.2,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BB,https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no,Diphenylmethane derivatives,N05BB51,"hydroxyzine, combinations",,,,,https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BC,https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no,Carbamates,N05BC01,meprobamate,1.2,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BC,https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no,Carbamates,N05BC03,emylcamate,0.9,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BC,https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no,Carbamates,N05BC04,mebutamate,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BC,https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no,Carbamates,N05BC51,"meprobamate, combinations",,,,,https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BD,https://www.whocc.no/atc_ddd_index/?code=N05BD&showdescription=no,Dibenzo-bicyclo-octadiene derivatives,N05BD01,benzoctamine,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BD&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BD,https://www.whocc.no/atc_ddd_index/?code=N05BD&showdescription=no,Dibenzo-bicyclo-octadiene derivatives,N05BD01,benzoctamine,30,mg,P,,https://www.whocc.no/atc_ddd_index/?code=N05BD&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BE,https://www.whocc.no/atc_ddd_index/?code=N05BE&showdescription=no,Azaspirodecanedione derivatives,N05BE01,buspirone,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BE&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BX,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,Other anxiolytics,N05BX01,mephenoxalone,1.2,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BX,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,Other anxiolytics,N05BX02,gedocarnil,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BX,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,Other anxiolytics,N05BX03,etifoxine,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BX,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,Other anxiolytics,N05BX04,fabomotizole,30,mg,O,,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05B,https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no,ANXIOLYTICS,N05BX,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,Other anxiolytics,N05BX05,Lavandulae aetheroleum,,,,,https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no,0
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05C,https://www.whocc.no/atc_ddd_index/?code=N05C&showdescription=no,HYPNOTICS AND SEDATIVES,N05CA,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,"Barbiturates, plain",N05CA01,pentobarbital,0.1,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05C,https://www.whocc.no/atc_ddd_index/?code=N05C&showdescription=no,HYPNOTICS AND SEDATIVES,N05CA,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,"Barbiturates, plain",N05CA01,pentobarbital,0.1,g,P,,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05C,https://www.whocc.no/atc_ddd_index/?code=N05C&showdescription=no,HYPNOTICS AND SEDATIVES,N05CA,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,"Barbiturates, plain",N05CA01,pentobarbital,0.1,g,R,,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05C,https://www.whocc.no/atc_ddd_index/?code=N05C&showdescription=no,HYPNOTICS AND SEDATIVES,N05CA,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,"Barbiturates, plain",N05CA02,amobarbital,0.1,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05C,https://www.whocc.no/atc_ddd_index/?code=N05C&showdescription=no,HYPNOTICS AND SEDATIVES,N05CA,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,"Barbiturates, plain",N05CA02,amobarbital,0.1,g,P,,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,1
N,https://www.whocc.no/atc_ddd_index/?code=N&showdescription=no,NERVOUS SYSTEM,N05,https://www.whocc.no/atc_ddd_index/?code=N05&showdescription=no,PSYCHOLEPTICS,N05C,https://www.whocc.no/atc_ddd_index/?code=N05C&showdescription=no,HYPNOTICS AND SEDATIVES,N05CA,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,"Barbiturates, plain",N05CA03,butobarbital,0.15,g,O,,https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no,1
